MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-34115,CCC1=[C]c2c(C=C1C(=O)[O-])c(CC)cc(c2[CH2])C(=O)[O-].CCc1c(cc2c(c1CC)c(CC)c(cc2CC)C(=O)[O-])C(=O)[O-].CCc1ncc2c(c1)c(CC)ncc2.[Cu][Cu] MOFid-v1.pcu.cat0,0.203912,1.07002,2.08815,7.43735,11.356,[Cu][Cu],"['CCC1=[C]c2c(C=C1C(=O)[O-])c(CC)cc(c2[CH2])C(=O)[O-]', 'CCc1c(cc2c(c1CC)c(CC)c(cc2CC)C(=O)[O-])C(=O)[O-]', 'CCc1ncc2c(c1)c(CC)ncc2']",3
hMOF-5065133,NC(=C(C#CC(=O)[O-])N)C#CC(=O)[O-].Nc1ncc(c2c1c(N)cnc2N)N.[Cu][Cu].[O-]C(=O)c1cc2c(N)c(N)c(c(c2cc1N)N)C(=O)[O-] MOFid-v1.pcu.cat1;5065133,0.489183,1.53399,2.09233,3.12262,4.01699,[Cu][Cu],"['NC(=C(C#CC(=O)[O-])N)C#CC(=O)[O-]', 'Nc1ncc(c2c1c(N)cnc2N)N', '[O-]C(=O)c1cc2c(N)c(N)c(c(c2cc1N)N)C(=O)[O-]']",3
hMOF-36157,Cc1cc(C(=O)[O-])c(cc1c1cc(C)c(c(c1)C)C(=O)[O-])C.Cc1cnccc1c1ccncc1C.[Cu][Cu].[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3C)C(=O)[O-])C)C MOFid-v1.pcu.cat1,0.681261,2.38008,3.03043,4.4178,5.30769,[Cu][Cu],"['Cc1cc(C(=O)[O-])c(cc1c1cc(C)c(c(c1)C)C(=O)[O-])C', 'Cc1cnccc1c1ccncc1C', '[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3C)C(=O)[O-])C)C']",3
hMOF-5066401,CC1C(C)c2c1nc(c(n2)C)C.[Cu][Cu].[O-]C(=O)C12CC(C)C(C(C1C)(C)C)(C(C2(C)C)(C)C)C(=O)[O-].[O-]C(=O)C12[CH]CC(C(C1)C)(C(C2C)(C)C)C(=O)[O-] MOFid-v1.pcu.cat0;5066401,1.70388,3.16183,3.64459,4.14094,4.4783,[Cu][Cu],"['CC1C(C)c2c1nc(c(n2)C)C', '[O-]C(=O)C12CC(C)C(C(C1C)(C)C)(C(C2(C)C)(C)C)C(=O)[O-]', '[O-]C(=O)C12[CH]CC(C(C1)C)(C(C2C)(C)C)C(=O)[O-]']",3
hMOF-5073723,Clc1nc(Cl)cc(c1)c1ccncc1.[Cu][Cu].[O-]C(=O)C1=CC=C([C]=C1)C=[C]C1=CC=C(C(=[C]1)Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat1;5073723,0.226697,1.1747,2.01073,6.57352,9.71655,[Cu][Cu],"['Clc1nc(Cl)cc(c1)c1ccncc1', '[O-]C(=O)C1=CC=C([C]=C1)C=[C]C1=CC=C(C(=[C]1)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",3
hMOF-5063079,Brc1ncc2c3c1[CH]C(Br)c1c3c(cc2)c(nc1Br)Br.[Cu][Cu].[O-]C(=O)C1=[C]C2=C3C(=C1)[C]=Cc1c3c([C]=C2)cc(c1)C(=O)[O-].[O-]C(=O)C1=[C]C2=C[C]=c3c4=C2C(=C1Br)[C]=[C]c4c(c(c3)C(=O)[O-])Br MOFid-v1.pcu.cat1;5063079,1.75561,2.84363,3.18391,3.6375,3.9301,[Cu][Cu],"['Brc1ncc2c3c1[CH]C(Br)c1c3c(cc2)c(nc1Br)Br', '[O-]C(=O)C1=[C]C2=C3C(=C1)[C]=Cc1c3c([C]=C2)cc(c1)C(=O)[O-]', '[O-]C(=O)C1=[C]C2=C[C]=c3c4=C2C(=C1Br)[C]=[C]c4c(c(c3)C(=O)[O-])Br']",3
hMOF-5066596,Clc1c(Cl)nccc1C#Cc1ccncc1.Clc1cc(C(=O)[O-])c(cc1C#Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl.[Cu][Cu].[O-]C(=O)C12CC(Cl)C(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C(=O)[O-] MOFid-v1.pcu.cat1;5066596,0.470136,1.71018,2.25032,3.79144,4.96278,[Cu][Cu],"['Clc1c(Cl)nccc1C#Cc1ccncc1', 'Clc1cc(C(=O)[O-])c(cc1C#Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl', '[O-]C(=O)C12CC(Cl)C(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C(=O)[O-]']",3
hMOF-5065417,Nc1cc2cnc(c3c2c2c1cncc2cc3N)N.[Cu][Cu].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(N)c3c4c2c(c1N)ccc4cc(c3N)C(=O)[O-] MOFid-v1.pcu.cat1;5065417,0.262201,1.17693,2.1582,5.17004,7.50253,[Cu][Cu],"['Nc1cc2cnc(c3c2c2c1cncc2cc3N)N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)c1cc2cc(N)c3c4c2c(c1N)ccc4cc(c3N)C(=O)[O-]']",3
hMOF-27491,Fc1cncc(c1c1cc(F)c(c(c1F)F)c1c(F)cnc(c1F)F)F.[Cu][Cu].[O-]C(=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-] MOFid-v1.pcu.cat1,0.674794,1.73626,2.29833,3.17178,3.55574,[Cu][Cu],"['Fc1cncc(c1c1cc(F)c(c(c1F)F)c1c(F)cnc(c1F)F)F', '[O-]C(=O)c1cc(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-]']",3
hMOF-28519,CCCC1=C(C#CC(=O)[O-])C=[C]C(=C1)C#CC(=O)[O-].CCCc1cnc2c(n1)C(C2(CCC)CCC)CCC.CCCC1C(CCC)c2c1c(C(=O)[O-])c(cc2C(=O)[O-])CCC.[Cu][Cu] MOFid-v1.pcu.cat0,0.48904,2.00953,3.14783,4.85823,6.00664,[Cu][Cu],"['CCCC1=C(C#CC(=O)[O-])C=[C]C(=C1)C#CC(=O)[O-]', 'CCCc1cnc2c(n1)C(C2(CCC)CCC)CCC', 'CCCC1C(CCC)c2c1c(C(=O)[O-])c(cc2C(=O)[O-])CCC']",3
hMOF-5067061,CCCC1CC2(C(=O)[O-])C(CC1(CC2(CCC)CCC)C(=O)[O-])CCC.CCCc1cc2c(cccc2c2c1cc(CCC)c(c2)C(=O)[O-])C(=O)[O-].CCCc1ncc2c(c1)c(C[CH2])cc1c2c(CCC)c(c(n1)CCC)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5067061,1.75881,2.22423,2.27837,2.50926,2.66833,[Cu][Cu],"['CCCC1CC2(C(=O)[O-])C(CC1(CC2(CCC)CCC)C(=O)[O-])CCC', 'CCCc1cc2c(cccc2c2c1cc(CCC)c(c2)C(=O)[O-])C(=O)[O-]', 'CCCc1ncc2c(c1)c(C[CH2])cc1c2c(CCC)c(c(n1)CCC)CCC']",3
hMOF-5066861,CC1N2C(C)(C)CN(C1(C)C)CC2(C)C.[Cu][Cu].[O-]C(=O)C12CC(C)C(CC1C)(C(C2C)C)C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-] MOFid-v1.pcu.cat0;5066861,0.272835,1.25799,2.36303,4.36484,5.39418,[Cu][Cu],"['CC1N2C(C)(C)CN(C1(C)C)CC2(C)C', '[O-]C(=O)C12CC(C)C(CC1C)(C(C2C)C)C(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]']",3
hMOF-5068017,Fc1cc(ccc1C#Cc1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1nccc(c1)C#Cc1ccnc(c1F)F.[Cu][Cu].[O-]C(=O)C#CC12CC(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-] MOFid-v1.pcu.cat2;5068017,0.444708,1.44238,2.12047,3.79963,5.05562,[Cu][Cu],"['Fc1cc(ccc1C#Cc1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-]', 'Fc1nccc(c1)C#Cc1ccnc(c1F)F', '[O-]C(=O)C#CC12CC(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-]']",3
hMOF-28005,[Cu][Cu].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.pcu.cat1,0.341358,1.2367,2.19163,4.8091,5.95965,[Cu][Cu],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",3
hMOF-5072096,CCCC(=CC(=O)[O-])C=C(C(=O)[O-])CCC.CCCC12C3C4(C2(C2(C1(C3(C42CCC)C#CC(=O)[O-])CCC)CCC)C#CC(=O)[O-])CCC.CCCN=C(C(=N)CCC)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5072096,0.398455,1.43347,2.24973,4.33223,5.79179,[Cu][Cu],"['CCCC(=CC(=O)[O-])C=C(C(=O)[O-])CCC', 'CCCC12C3C4(C2(C2(C1(C3(C42CCC)C#CC(=O)[O-])CCC)CCC)C#CC(=O)[O-])CCC', 'CCCN=C(C(=N)CCC)CCC']",3
hMOF-5070489,CCCC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])CCC.CCCC1=CN=[C]c2c1c(CCC)cc1-c3cncc(c3[C]=Cc21)CCC.CCCC1=Cc2ccc3c(c2[C]=C1C(=O)[O-])ccc1c3c(CCC)c(c(c1)CCC)C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat0;5070489,1.21503,2.79722,3.46107,5.18434,6.25886,[Cu][Cu],"['CCCC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])CCC', 'CCCC1=CN=[C]c2c1c(CCC)cc1-c3cncc(c3[C]=Cc21)CCC', 'CCCC1=Cc2ccc3c(c2[C]=C1C(=O)[O-])ccc1c3c(CCC)c(c(c1)CCC)C(=O)[O-]']",3
hMOF-5062954,COc1cc2nc3c(nc2cc1OC)cc(c(c3OC)OC)[O].COc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(OC)c(c(c1OC)OC)OC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5062954,1.0538,2.12129,2.84632,5.0581,6.16327,[Cu][Cu],"['COc1cc2nc3c(nc2cc1OC)cc(c(c3OC)OC)[O]', 'COc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(OC)c(c(c1OC)OC)OC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",3
hMOF-5075735,CCCc1cc(cc(c1C(=O)[O-])CCC)C(=O)[O-].CCCc1cc(ccc1c1nnc(nn1)c1cc(CCC)c(cc1CCC)C(=O)[O-])C(=O)[O-].CCCc1ncc(nc1)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5075735,0.377381,1.32571,2.21929,5.67922,9.84931,[Cu][Cu],"['CCCc1cc(cc(c1C(=O)[O-])CCC)C(=O)[O-]', 'CCCc1cc(ccc1c1nnc(nn1)c1cc(CCC)c(cc1CCC)C(=O)[O-])C(=O)[O-]', 'CCCc1ncc(nc1)CCC']",3
hMOF-28098,Clc1cc(c(cc1c1ccc(cc1Cl)C(=O)[O-])Cl)c1ccc(cc1Cl)C(=O)[O-].Clc1nc(Cl)cc(c1)c1ccc(c(c1)Cl)c1cc(Cl)nc(c1Cl)Cl.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-] MOFid-v1.pcu.cat1,0.420889,1.43734,2.62554,4.88279,6.42419,[Cu][Cu],"['Clc1cc(c(cc1c1ccc(cc1Cl)C(=O)[O-])Cl)c1ccc(cc1Cl)C(=O)[O-]', 'Clc1nc(Cl)cc(c1)c1ccc(c(c1)Cl)c1cc(Cl)nc(c1Cl)Cl', '[O-]C(=O)C#CC(=O)[O-]']",3
hMOF-34902,Brc1nccnc1Br.[Cu][Cu].[O-]C(=O)c1c2[C]=CC=C(c2c(c2=[C]C=C[C]=c12)C(=O)[O-])Br.[O]C(C1=CC=C([C]=C1)C(Br)([O])[O])(Br)[O] MOFid-v1.pcu,0.402965,1.53304,2.49167,3.71088,4.58553,[Cu][Cu],"['Brc1nccnc1Br', '[O-]C(=O)c1c2[C]=CC=C(c2c(c2=[C]C=C[C]=c12)C(=O)[O-])Br', '[O]C(C1=CC=C([C]=C1)C(Br)([O])[O])(Br)[O]']",3
hMOF-35535,Cc1cnc2c(n1)C(C2C)C.[Cu][Cu].[O-]C(=O)c1cc(C)c(c2c1C(C)C2C)C(=O)[O-].[O-]C(=O)c1cc(C)c2c(c1)c1[C]=CC=C(c1c(c2)C)C(=O)[O-] MOFid-v1.pcu.cat0,0.287223,1.32353,2.31944,5.58702,7.5065,[Cu][Cu],"['Cc1cnc2c(n1)C(C2C)C', '[O-]C(=O)c1cc(C)c(c2c1C(C)C2C)C(=O)[O-]', '[O-]C(=O)c1cc(C)c2c(c1)c1[C]=CC=C(c1c(c2)C)C(=O)[O-]']",3
hMOF-34536,Nc1cnccc1C#Cc1c(N)cnc(c1N)N.O=C1O[NH2]c2c3c1cc(N)c(c3c(c(c2)N)N)C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(c(c1)N)C#Cc1c(N)cc(cc1N)C(=O)[O-] MOFid-v1.pcu.cat1,0.344455,1.4782,2.52833,5.29771,7.08236,[Cu][Cu],"['Nc1cnccc1C#Cc1c(N)cnc(c1N)N', 'O=C1O[NH2]c2c3c1cc(N)c(c3c(c(c2)N)N)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)N)C#Cc1c(N)cc(cc1N)C(=O)[O-]']",3
hMOF-28162,CC1C(C)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])C)C.CC1c2nccnc2C1(C)C.[Cu][Cu].[O-]C(=O)c1ccc(c2c1C[CH]2)C(=O)[O-] MOFid-v1.pcu.cat0,0.345002,1.61632,2.51009,4.40321,5.50401,[Cu][Cu],"['CC1C(C)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])C)C', 'CC1c2nccnc2C1(C)C', '[O-]C(=O)c1ccc(c2c1C[CH]2)C(=O)[O-]']",3
hMOF-5081161,Fc1ncc(c(c1)c1ccnc(c1)F)F.[Cu][Cu].[O-]C(=O)C1=C(F)C(=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3c(F)cc3c2c(cc1)C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F.[O-]C(=O)C1=[C]C(=C(C(=C1)F)N1C(=O)c2cc(F)c3c4c2=C(C1=O)C(=[C]c4c1c2c3ccc3c2=C(C(=[C]1)F)C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F)F MOFid-v1.pcu.cat3;5081161,0.334681,1.5231,2.37722,4.56122,5.95956,[Cu][Cu],"['Fc1ncc(c(c1)c1ccnc(c1)F)F', '[O-]C(=O)C1=C(F)C(=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3c(F)cc3c2c(cc1)C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F)F', '[O-]C(=O)C1=[C]C(=C(C(=C1)F)N1C(=O)c2cc(F)c3c4c2=C(C1=O)C(=[C]c4c1c2c3ccc3c2=C(C(=[C]1)F)C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-])F)F']",3
hMOF-37057,Clc1cc2c(Cl)nc(c3c2c2c1cnc(c2c(c3Cl)Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C1=[C]c2c(Cl)cc3c4c2c(=C1)c(Cl)c(c4cc(c3Cl)C(=O)[O-])Cl.[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3)C(=O)[O-])Cl MOFid-v1.pcu.cat1,1.69051,3.39946,3.76591,4.6723,5.27122,[Cu][Cu],"['Clc1cc2c(Cl)nc(c3c2c2c1cnc(c2c(c3Cl)Cl)Cl)Cl', '[O-]C(=O)C1=[C]c2c(Cl)cc3c4c2c(=C1)c(Cl)c(c4cc(c3Cl)C(=O)[O-])Cl', '[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3)C(=O)[O-])Cl']",3
hMOF-27891,FC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].Fc1nc2CC(c2nc1F)(F)F.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2(F)F)C(=O)[O-] MOFid-v1.pcu.cat0,0.367332,1.71022,2.58468,5.23546,6.82853,[Cu][Cu],"['FC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'Fc1nc2CC(c2nc1F)(F)F', '[O-]C(=O)c1ccc(c2c1CC2(F)F)C(=O)[O-]']",3
hMOF-34513,Clc1ncc(c(c1)C#Cc1c(Cl)cnc(c1Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C1=CC(=C(C=[C]1)C#Cc1ccc(cc1)C(=O)[O-])Cl.[O-]C(=O)C1=[C]C(=C(c2c1ccc(c2Cl)Cl)C(=O)[O-])Cl MOFid-v1.pcu.cat1,0.381853,1.49966,2.58629,4.83555,6.28251,[Cu][Cu],"['Clc1ncc(c(c1)C#Cc1c(Cl)cnc(c1Cl)Cl)Cl', '[O-]C(=O)C1=CC(=C(C=[C]1)C#Cc1ccc(cc1)C(=O)[O-])Cl', '[O-]C(=O)C1=[C]C(=C(c2c1ccc(c2Cl)Cl)C(=O)[O-])Cl']",3
hMOF-27888,FC1C(F)c2c1c(ccc2C(=O)[O-])C(=O)[O-].Fc1cnc2c(n1)C(C2F)F.[Cu][Cu].[O-]C(=O)c1c(F)c(F)c(c2c1C(F)C2(F)F)C(=O)[O-] MOFid-v1.pcu.cat0,0.271133,1.2624,2.25414,4.41832,6.28128,[Cu][Cu],"['FC1C(F)c2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'Fc1cnc2c(n1)C(C2F)F', '[O-]C(=O)c1c(F)c(F)c(c2c1C(F)C2(F)F)C(=O)[O-]']",3
hMOF-5074082,CCCc1cc(C#N)c(cc1C#N)CCC.CCCc1cc([C]=C(c2cc(CCC)c(c(c2CCC)CCC)C(=O)[O-])CCC)c(c(c1C(=O)[O-])CCC)CCC.[Cu][Cu].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-] MOFid-v1.pcu.cat1;5074082,0.886057,2.771,4.19781,6.73952,8.44526,[Cu][Cu],"['CCCc1cc(C#N)c(cc1C#N)CCC', 'CCCc1cc([C]=C(c2cc(CCC)c(c(c2CCC)CCC)C(=O)[O-])CCC)c(c(c1C(=O)[O-])CCC)CCC', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",3
hMOF-5074819,CCCC(=Cc1ccc(cc1)C(=O)[O-])c1c(CCC)cc(cc1CCC)C(=O)[O-].CCCc1c(CCC)c(cc2c1ccc1c2[C]=CC=C1C(=O)[O-])C(=O)[O-].CCCc1cnc2c(c1)c1=[C]N=C(C=c1c(c2)C[CH2])CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5074819,0.289418,1.10602,2.24333,6.44337,11.6801,[Cu][Cu],"['CCCC(=Cc1ccc(cc1)C(=O)[O-])c1c(CCC)cc(cc1CCC)C(=O)[O-]', 'CCCc1c(CCC)c(cc2c1ccc1c2[C]=CC=C1C(=O)[O-])C(=O)[O-]', 'CCCc1cnc2c(c1)c1=[C]N=C(C=c1c(c2)C[CH2])CCC']",3
hMOF-34915,[Cu][Cu].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].c1ccc2c(c1)nc1c(n2)cccc1 MOFid-v1.pcu.cat0,0.729476,2.34594,3.28154,5.30361,7.34386,[Cu][Cu],"['[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'c1ccc2c(c1)nc1c(n2)cccc1']",3
hMOF-35804,Nc1c(N=Nc2cc(N)c(c(c2)N)C(=O)[O-])ccc(c1N)C(=O)[O-].Nc1cnccc1N=Nc1c(N)c(N)nc(c1N)N.[Cu][Cu].[O-]C(=O)c1cc(N)c2c(c1N)c1cccc(c1cc2)C(=O)[O-] MOFid-v1.pcu.cat1,0.280409,1.21122,2.24705,5.75756,8.21669,[Cu][Cu],"['Nc1c(N=Nc2cc(N)c(c(c2)N)C(=O)[O-])ccc(c1N)C(=O)[O-]', 'Nc1cnccc1N=Nc1c(N)c(N)nc(c1N)N', '[O-]C(=O)c1cc(N)c2c(c1N)c1cccc(c1cc2)C(=O)[O-]']",3
hMOF-34906,Brc1cnc(c(n1)Br)Br.[Cu][Cu].[O-]C(=O)C1=C[C]=C([C]=C1)C(=O)[O-].[O-]C(=O)c1c2C=[C][C]=[C]c2c(c2=C[C]=[C]C=c12)C(=O)[O-] MOFid-v1.pcu.cat0,0.785743,2.10891,2.66993,3.52144,4.1212,[Cu][Cu],"['Brc1cnc(c(n1)Br)Br', '[O-]C(=O)C1=C[C]=C([C]=C1)C(=O)[O-]', '[O-]C(=O)c1c2C=[C][C]=[C]c2c(c2=C[C]=[C]C=c12)C(=O)[O-]']",3
hMOF-36874,OC1=N[CH]C2=C3C1=CC=C1[C]3C(=CN=C1)C=C2.[Cu][Cu].[O-]C(=O)C1=C(O)c2c3c(=[C]1)ccc1c3c(cc2O)c(c(c1)C(=O)[O-])O.[O-]C(=O)C1=[C]c2c3c(=C1)cc(O)c1c3c(c(c2O)O)c(c(c1)C(=O)[O-])O MOFid-v1.pcu.cat1,1.18373,3.60769,4.81636,6.26629,7.27993,[Cu][Cu],"['OC1=N[CH]C2=C3C1=CC=C1[C]3C(=CN=C1)C=C2', '[O-]C(=O)C1=C(O)c2c3c(=[C]1)ccc1c3c(cc2O)c(c(c1)C(=O)[O-])O', '[O-]C(=O)C1=[C]c2c3c(=C1)cc(O)c1c3c(c(c2O)O)c(c(c1)C(=O)[O-])O']",3
hMOF-5060538,CCCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.CCCOc1cnc2c(n1)cc(c(c2)OCCC)OCCC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5060538,0.391622,1.38325,2.26146,4.52069,5.61458,[Cu][Cu],"['CCCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', 'CCCOc1cnc2c(n1)cc(c(c2)OCCC)OCCC', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-37419,Clc1cc(ccc1N=Nc1ccc(c(c1)Cl)C(=O)[O-])C(=O)[O-].Clc1ncc(c(c1)N=Nc1c(Cl)cnc(c1Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)c1cc(Cl)c2c(-c3c(Cl)cc4=CC(=C([C]=c4c3[C]=C2Cl)C(=O)[O-])Cl)c1 MOFid-v1.pcu.cat1,0.349186,1.6433,2.78538,6.15612,8.05705,[Cu][Cu],"['Clc1cc(ccc1N=Nc1ccc(c(c1)Cl)C(=O)[O-])C(=O)[O-]', 'Clc1ncc(c(c1)N=Nc1c(Cl)cnc(c1Cl)Cl)Cl', '[O-]C(=O)c1cc(Cl)c2c(-c3c(Cl)cc4=CC(=C([C]=c4c3[C]=C2Cl)C(=O)[O-])Cl)c1']",3
hMOF-5070398,CCC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)CC)C(=O)[O-])CC.CCc1cc(C(=O)[O-])c2c(-c3cc(C(=O)[O-])c(cc3[C]=C2)CC)c1.CCc1ncc2c(c1)c(CC)cc1c2c(CC)c(cn1)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5070398,0.833933,2.52171,3.64865,5.69468,7.04987,[Cu][Cu],"['CCC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)CC)C(=O)[O-])CC', 'CCc1cc(C(=O)[O-])c2c(-c3cc(C(=O)[O-])c(cc3[C]=C2)CC)c1', 'CCc1ncc2c(c1)c(CC)cc1c2c(CC)c(cn1)CC']",3
hMOF-5060716,OC1=N[CH]c2c3c1ccc1c3c(c(c2O)O)C(=N[CH]1)O.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3O)C(=O)[O-])O MOFid-v1.pcu.cat1;5060716,0.482905,1.53766,2.08038,3.29271,4.19268,[Cu][Cu],"['OC1=N[CH]c2c3c1ccc1c3c(c(c2O)O)C(=N[CH]1)O', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3O)C(=O)[O-])O']",3
hMOF-5069538,Cc1nc2c(nc1C)C(C2(C)C)C.[Cu][Cu].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])C.[O-]C(=O)c1ccc(c2c1C(C)C2(C)C)C(=O)[O-] MOFid-v1.pcu.cat0;5069538,0.548836,1.88764,2.5992,4.39542,5.1771,[Cu][Cu],"['Cc1nc2c(nc1C)C(C2(C)C)C', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])C', '[O-]C(=O)c1ccc(c2c1C(C)C2(C)C)C(=O)[O-]']",3
hMOF-5068580,CCCC1C(CCC)C2(C#CC(=O)[O-])CC(C1(C#CC(=O)[O-])CC2(CCC)CCC)(CCC)CCC.CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.CCCc1ccc2c(c1)nc(cn2)CCC.[Cu][Cu] MOFid-v1.pcu.cat0;5068580,1.32909,2.33447,2.67337,3.65122,4.06334,[Cu][Cu],"['CCCC1C(CCC)C2(C#CC(=O)[O-])CC(C1(C#CC(=O)[O-])CC2(CCC)CCC)(CCC)CCC', 'CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', 'CCCc1ccc2c(c1)nc(cn2)CCC']",3
hMOF-35448,Nc1nccc(c1)c1c(N)c(N)nc(c1N)N.[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1N)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(N)cc(c(c1c(c2N)N)C(=O)[O-])N MOFid-v1.pcu.cat1,1.23762,3.34058,4.10902,5.6896,6.2543,[Cu][Cu],"['Nc1nccc(c1)c1c(N)c(N)nc(c1N)N', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1N)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c(N)cc(c(c1c(c2N)N)C(=O)[O-])N']",3
hMOF-32040,NC(=C(C(=O)[O-])N)C(=C(C(=O)[O-])N)N.Nc1ncc(c(c1)c1cc(N)c(cc1N)c1c(N)cnc(c1N)N)N.[Cu][Cu].[O-]C(=O)C=CC=C(C(=O)[O-])N MOFid-v1.pcu.cat1,0.989991,2.05463,2.60427,3.33454,4.10294,[Cu][Cu],"['NC(=C(C(=O)[O-])N)C(=C(C(=O)[O-])N)N', 'Nc1ncc(c(c1)c1cc(N)c(cc1N)c1c(N)cnc(c1N)N)N', '[O-]C(=O)C=CC=C(C(=O)[O-])N']",3
